id_video;nom_du_groupe;vues;likes;ratio_engagement;lien_video
1062;u-kiss;86423.0;4513.0;0.05221989516679588;https://youtu.be/QLnRWBZg3TM
1063;marmello;124528.0;7457.0;0.059882114865733006;https://youtu.be/Zy9wzvcofqM
1064;onf;57072.0;0.0;0.0;https://youtu.be/8mSh-YcD6ho
1069;mamamoo;150817716.0;1936205.0;0.012838047487736785;https://youtu.be/LjUXm0Zy_dk
1070;mamamoo;4434205.0;145247.0;0.03275604082355236;https://youtu.be/kLeBQWw11yw
1071;mxm;838635.0;46656.0;0.05563326119229462;https://youtu.be/JwCGWTZrfYY
1074;wanna one;44557787.0;960583.0;0.021558139770271805;https://youtu.be/2NlNEj2mCIg
1078;red velvet;7336306.0;379251.0;0.0516950901448222;https://youtu.be/oCvw4ot1-k8
1080;sha sha;263798.0;10839.0;0.04108825692385841;https://youtu.be/bkXIVBk6dmM
1082;wjsn;8314363.0;133029.0;0.015999902818772768;https://youtu.be/IrircflFHzw
1084;sf9;2136104.0;96245.0;0.04505632684550939;https://youtu.be/5XTbQ7NERhY
1086;i.c.e;208413.0;10110.0;0.048509449986325226;https://youtu.be/ZY79Opo38rI
1087;clc;39068896.0;630061.0;0.016126921016657345;https://youtu.be/hF6Wds75rjg
1088;weki meki;9762738.0;261606.0;0.0267963761805346;https://youtu.be/bYeTzlDQdvU
1089;vromance;361297.0;19136.0;0.05296473538390853;https://youtu.be/WdVXgRifwY0
1094;boyfriend;256172.0;14853.0;0.057980575550801806;https://youtu.be/94iYe9-eyHI
1103;vav;6905061.0;132252.0;0.019152908279883408;https://youtu.be/ByLrmZJ7VdI
1108;cocosori;479763.0;27550.0;0.057424186525430264;https://youtu.be/gnPZ8k3wXqs
1110;monsta x;2482061.0;110556.0;0.04454201568776916;https://youtu.be/XUJ_xpOVfyw
1111;day6;3242008.0;119413.0;0.036833036809286096;https://youtu.be/unS_PcMn3RA
1112;seventeen;76274510.0;1404046.0;0.01840780098095681;https://youtu.be/gZItyr1SNjU
1113;100%;187755.0;6319.0;0.03365556176932705;https://youtu.be/AnC0bwBumj8
1116;davichi;693165.0;12087.0;0.017437406678063663;https://youtu.be/YIcIXJIqFHw
1117;gugudan;10312148.0;217559.0;0.02109735042592484;https://youtu.be/y3KSD5sI0OM
1125;loona;8080500.0;195365.0;0.024177340511106985;https://youtu.be/m5qwcYL8a0o
1127;golden child;1694594.0;79259.0;0.046771675103299076;https://youtu.be/fq56d1YiLFE
1128;red velvet;417035373.0;4251750.0;0.010195178335627659;https://youtu.be/J_CFBjAyPWE
1129;vav;8438214.0;144964.0;0.017179464754034444;https://youtu.be/rKuuTQhM-tg
1130;davichi;14963515.0;245921.0;0.016434708021477572;https://youtu.be/_jzMDsYHktI
1131;ikon;686074575.0;7832088.0;0.011415796890593126;https://youtu.be/vecSVX1QYbQ
1132;fromis_9;469727.0;19870.0;0.04230116642219842;https://youtu.be/BzZ8NmYUldE
1135;rainz;424426.0;11975.0;0.02821457686381136;https://youtu.be/mD1Yeygtxrs
1137;target;514109.0;34289.0;0.06669597303295605;https://youtu.be/xn72N1Y3ABE
1142;halo;917056.0;18426.0;0.02009255705213204;https://youtu.be/6hzrxedNMnk
1143;up10tion;707990.0;24760.0;0.034972245370697326;https://youtu.be/eOLasFesC3Q
1147;jbj;27716096.0;613288.0;0.022127503094230876;https://youtu.be/uexk7jWXYmU
1148;girlkind;1100591.0;60744.0;0.055192164936838484;https://youtu.be/LRoednGUmCE
1149;stray kids;21473139.0;723876.0;0.03371076767118212;https://youtu.be/Xo8FPXlI3CU
1152;weki meki;754700.0;36019.0;0.047726248840598916;https://youtu.be/zVLXJfdhBtg
1153;twice;184080540.0;1932736.0;0.010499404228170995;https://youtu.be/wQ_POfToaVY
1154;mxm;2164035.0;104929.0;0.04848766309232522;https://youtu.be/ZmTVq81q35M
1157;monsta x;11030277.0;302825.0;0.027453979623539827;https://youtu.be/_53QwBl9m88
1158;infinite;12846639.0;400137.0;0.031147212901366652;https://youtu.be/TM-gCW45YHc
1159;block b;6487475.0;177169.0;0.027309392329064854;https://youtu.be/j0FrZ40fPiA
1161;stray kids;18299738.0;747188.0;0.040830529923433875;https://youtu.be/Sy3ERg7OCWo
1162;voisper;28437.0;1642.0;0.0577416745788937;https://youtu.be/3R4wdqRcWRI
1163;hint;143034.0;5328.0;0.037249884642812196;https://youtu.be/7apicwn8bmM
1165;mamamoo;4501913.0;201325.0;0.04471987797187551;https://youtu.be/20sOM7AlU3Y
1167;n.flying;7143902.0;221683.0;0.03103108077350445;https://youtu.be/y1iRckD1ys4
1168;momoland;649949937.0;5043048.0;0.007759132993038508;https://youtu.be/JQGRg8XBnB4
1170;trcng;1018795.0;60010.0;0.058902919625636166;https://youtu.be/-kOVdJD_4kM
1172;loona;39628939.0;990169.0;0.024986008330932098;https://youtu.be/BVVfMFS3mgc
1174;exo;55588684.0;1753314.0;0.03154084381634219;https://youtu.be/leu-cTvMWTA
1179;twice;48942626.0;926751.0;0.01893545720248031;https://youtu.be/zi_6oaQyckM
1180;sha sha;55456.0;2081.0;0.03752524523946913;https://youtu.be/eECOobsEXCQ
1183;b.a.p;7651240.0;284966.0;0.037244420512230696;https://youtu.be/Cd8UxUlqaZ8
1184;twice;468701510.0;3584794.0;0.00764835171962642;https://youtu.be/rRzxEiBLQCA
1186;the boyz;12214201.0;269238.0;0.022043030076220296;https://youtu.be/yuk0LHFSlR8
1188;snuper;91545.0;2889.0;0.03155825004096346;https://youtu.be/aHXPRm_0y3U
1189;day6;18235997.0;441368.0;0.024203118699789215;https://youtu.be/daoMYJv8i0c
1190;exo;32496915.0;1352256.0;0.04161182684571751;https://youtu.be/BC19fhyTG_M
1194;fromis_9;507095.0;21225.0;0.04185606247350102;https://youtu.be/hXK6tWnvKR4
1195;loona;10466508.0;248882.0;0.023778895501727987;https://youtu.be/LIDe-yTxda0
1196;blk;522494.0;48284.0;0.09241063055269534;https://youtu.be/5s_DjeBv9B4
1198;map6;566522.0;35286.0;0.062285312838689405;https://youtu.be/-OhRgfEsozc
1200;mxm;196802.0;13658.0;0.06939970122254856;https://youtu.be/m0_7WmpaoH0
1202;bts;1470722404.0;20991520.0;0.014272931413098947;https://youtu.be/kTlv5_Bs8aw
1203;pentagon;812291.0;49650.0;0.06112341513078441;https://youtu.be/nzdDUg5R_IQ
1204;pentagon;9652791.0;320819.0;0.0332358796538742;https://youtu.be/vxpRxiNM2sQ
1205;honeyst;226244.0;11504.0;0.05084775728859108;https://youtu.be/atm1nif3-s0
1210;heygirls;100189.0;3461.0;0.03454471049716037;https://youtu.be/BFYl8CNmCgY
1211;red velvet;249967029.0;3134476.0;0.012539557767036549;https://youtu.be/6uJf2IT2Zh8
1213;snuper;107260.0;6788.0;0.06328547454782771;https://youtu.be/1sJf0_7AddM
1215;fly to the sky;817174.0;8262.0;0.010110453832353941;https://youtu.be/yFOOCA6XW08
1216;lovelyz;5319331.0;71871.0;0.013511285535718683;https://youtu.be/vDxD4HwEFdY
1217;wanna one;13527372.0;508787.0;0.037611666183202476;https://youtu.be/o4_tHTmniw4
1219;victon;3137292.0;122608.0;0.0390808378690922;https://youtu.be/uLvr9Q-iJcs
1221;gugudan;4339581.0;104809.0;0.02415187088338713;https://youtu.be/vLVSf_yI_r8
1222;sf9;390766.0;20299.0;0.05194668932302196;https://youtu.be/dBHu2M7fT6w
1223;block b;34398541.0;601349.0;0.017481817034042228;https://youtu.be/NHglTopVlKQ
1224;monsta x;58373792.0;1340383.0;0.022962068319974827;https://youtu.be/r1afdZk0qcI
1225;exid;67861107.0;949737.0;0.01399530661944551;https://youtu.be/axVvZrDz60k
1227;super junior;62019863.0;1044004.0;0.01683338126690154;https://youtu.be/MvqB6JsRbsc
1228;seventeen;129540277.0;2172683.0;0.016772258407321453;https://youtu.be/CyzEtbG-sxY
1229;sonamoo;3277071.0;65602.0;0.02001848601998553;https://youtu.be/X9VlCV1ZflQ
1230;mamamoo;973234.0;43644.0;0.044844302603484876;https://youtu.be/AGjvMOqxeR4
1233;day6;5201968.0;248522.0;0.047774611454741746;https://youtu.be/Fd-elEnkInw
1237;astro;38152053.0;1309235.0;0.034316239810214144;https://youtu.be/xeUx0AN2kCA
1240;voisper;4993.0;426.0;0.08531944722611656;https://youtu.be/-ICUJcSrO9c
1242;twice;634299702.0;5493047.0;0.008660018257426204;https://youtu.be/V2hlQkVJZhE
1243;got7;11562198.0;450192.0;0.03893654130468965;https://youtu.be/Mn9W9o7gKGA
1244;super junior;31827472.0;855142.0;0.026868046573098863;https://youtu.be/-UROg0lsqW0
1245;gavy nj;623121.0;5176.0;0.008306572880708562;https://youtu.be/5fuS0iUsrmU
1246;playback;11727007.0;279421.0;0.023827136796285703;https://youtu.be/mTjEJS6pjfo
1247;apink;4924729.0;60482.0;0.012281284919434145;https://youtu.be/x3GKsWZYWyU
1248;in2it;1384979.0;92012.0;0.06643566436747417;https://youtu.be/RwvtpZ2tfT8
1252;marmello;119447.0;8036.0;0.0672767001264159;https://youtu.be/a-iPoUI47xs
1253;a.c.e;4384612.0;227497.0;0.05188532075358093;https://youtu.be/6uuBP8r3NV4
1254;jbj;16224977.0;455312.0;0.028062412661663556;https://youtu.be/RGYIpwovVsc
1256;btob;15692330.0;299161.0;0.019064154271545397;https://youtu.be/4bykFvnRzno
1257;highlight;6735422.0;213916.0;0.031759851127368115;https://youtu.be/ZJy8tsVEo9I
1258;seventeen;15844914.0;416715.0;0.026299606296380024;https://youtu.be/aarBJqitCJE
1259;dia;1668366.0;38656.0;0.023169975892579926;https://youtu.be/V8wMfIayEnc
1261;up10tion;2104397.0;80034.0;0.03803179723217625;https://youtu.be/l-qQUYcqTJs
1263;varsity;240050.0;16544.0;0.06891897521349719;https://youtu.be/xzQPIe0HNJ4
1264;sf9;33759361.0;812917.0;0.02407975079860072;https://youtu.be/sUZeYOLp8Ys
1265;rainz;1267463.0;32095.0;0.025322238203403177;https://youtu.be/odNUd0t4AlA
1266;block b;5954336.0;27515.0;0.0046210022410559295;https://youtu.be/ilpfcI_4L2g
1267;davichi;1569446.0;14026.0;0.008936911496158518;https://youtu.be/7RBP9tAkRxU
1268;masc;120992.0;10163.0;0.08399728907696377;https://youtu.be/pepUknR_Ktk
1270;hi cutie;41223.0;1471.0;0.03568396283628072;https://youtu.be/KOP4yYPpjbA
1272;trcng;1458005.0;80150.0;0.0549723766379402;https://youtu.be/MVMfBa_NTtI
1273;got7;100797942.0;1960050.0;0.01944533748516413;https://youtu.be/ktc8XDBq93k
1275;seventeen;16781320.0;488095.0;0.029085614242502975;https://youtu.be/VKuvYk-FsPM
1276;stray kids;118632822.0;2877354.0;0.02425428268072389;https://youtu.be/AdfIfFGCqgo
1277;twice;105530515.0;1050754.0;0.00995687361139098;https://youtu.be/HuoOEry-Yc4
1278;seventeen;22244861.0;632809.0;0.028447424328702255;https://youtu.be/4tRsEUB6-bk
1279;u-kiss;570762.0;17623.0;0.03087626716564873;https://youtu.be/IUlAvvuWvOQ
1281;day6;12334252.0;412243.0;0.033422618574681304;https://youtu.be/qWQ1xOfUNYQ
1282;bolbbalgan4;136741317.0;2333358.0;0.017064030471492388;https://youtu.be/hZmoMyFXDoI
1283;bolbbalgan4;10038055.0;91677.0;0.009132944579403082;https://youtu.be/rYoMbEtS5So
1284;bolbbalgan4;1170969.0;19312.0;0.016492323878770487;https://youtu.be/8JOBpb1O5u0
1285;bolbbalgan4;2332431.0;40002.0;0.017150346569737754;https://youtu.be/GhtY-h4XcZ8
1286;b1a4;6300736.0;199553.0;0.03167137934361954;https://youtu.be/aYru067971M
1288;seventeen;30429918.0;761696.0;0.025031155194042917;https://youtu.be/6iCn6Qpy36k
1292;cnblue;3439501.0;78417.0;0.02279894670767649;https://youtu.be/k079kBwoKN8
1294;april;4045731.0;46734.0;0.011551435327756591;https://youtu.be/Zt0eKY3R9kQ
1296;bts;1605143105.0;23290758.0;0.014510081953097883;https://youtu.be/MBdVXkSdhwU
1297;gfriend;26843447.0;362958.0;0.01352128882702732;https://youtu.be/ZsYwEV_ge4Y
1299;elris;2829537.0;79636.0;0.028144533893707697;https://youtu.be/EZykwRqGzzo
1300;vixx;81095.0;3865.0;0.047660151673962634;https://youtu.be/x9XxL88D2qM
1301;pentagon;1680256.0;102903.0;0.06124245353089053;https://youtu.be/j7VUyTI0UF0
1302;mxm;4436340.0;182894.0;0.04122632620583634;https://youtu.be/Hm3NfHbc9UU
1303;exo;102819398.0;2791703.0;0.0271515205720228;https://youtu.be/sGRv8ZBLuW0
1304;b.a.p;8897352.0;268450.0;0.03017189833559468;https://youtu.be/J65BF4NogoI
1305;day6;40193050.0;701069.0;0.017442542927197612;https://youtu.be/EwLMA5XYnKI
1307;black6ix;1348115.0;73187.0;0.054288395277850926;https://youtu.be/XgfJBVSC_uM
1309;a.de;152071.0;10547.0;0.06935576145353158;https://youtu.be/oqYQiqAYj8I
1310;iz;1265597.0;48782.0;0.03854465521014983;https://youtu.be/RThtQnQ6BOk
1311;good day;3412800.0;111064.0;0.03254336615096109;https://youtu.be/p1c6eDSVGLA
1313;golden child;5359793.0;220613.0;0.04116073139391764;https://youtu.be/lpMdr_5bygo
1319;greatguys;420630.0;33191.0;0.07890782873309084;https://youtu.be/CfuSB5iY02M
1321;highteen;28458.0;975.0;0.03426101623445077;https://youtu.be/bjg5SrPwDNg
1322;greatguys;420630.0;33191.0;0.07890782873309084;https://youtu.be/CfuSB5iY02M
1323;pristin;18409822.0;317228.0;0.017231453948875767;https://youtu.be/J6LAzgZi8N8
1324;victon;2101290.0;90995.0;0.043304351136682705;https://youtu.be/lqfGcA7wA6E
1326;momoland;16981291.0;296028.0;0.017432596850263035;https://youtu.be/ywAXliT2wKk
1327;dia;2392841.0;38870.0;0.01624428869281327;https://youtu.be/cF4DJvz1pic
1330;red velvet;9008168.0;316310.0;0.03511368793299592;https://youtu.be/bLtRsfnTnlU
1332;sf9;1026698.0;30519.0;0.02972539149779195;https://youtu.be/A1PgetiyY2Y
1335;h.b.y;131333.0;8093.0;0.06162198381214166;https://youtu.be/0NJ_4kwUqTk
1336;sonamoo;2042802.0;58937.0;0.02885105849710349;https://youtu.be/aUoznes8Fn4
1338;up10tion;118649.0;6244.0;0.052625812269804215;https://youtu.be/_lHZKPvIMEw
1339;wanna one;39995229.0;720752.0;0.0180209494487455;https://youtu.be/XwGqz8BhHho
1340;boyfriend;1361486.0;103325.0;0.07589134225397838;https://youtu.be/iAVAhkvXXoQ
1342;weki meki;12259227.0;312849.0;0.02551947198628429;https://youtu.be/bAsyhiaHzJQ
1344;day6;13288349.0;396539.0;0.029841103661560966;https://youtu.be/4RJWqIEo_Tc
1345;wanna one;170655780.0;2659830.0;0.015585935618471288;https://youtu.be/EVaV7AwqBWg
1346;blanc7;1172955.0;107228.0;0.09141697678086542;https://youtu.be/oSYIwCHZCj4
1347;girls' generation;56795241.0;1042405.0;0.01835373847608112;https://youtu.be/YwN-CN9EjTg
1348;girls' generation;28687961.0;566602.0;0.019750514858828762;https://youtu.be/f4w8IbQTJpY
1350;winner;36937464.0;602761.0;0.016318418611521356;https://youtu.be/ppOWR7ZLl7Q
1351;winner;49000548.0;813692.0;0.016605773470125273;https://youtu.be/kRj4toENrnA
1356;n.flying;5584441.0;183477.0;0.03285503419232113;https://youtu.be/WUYzVohEAyE
1359;gfriend;47413589.0;474330.0;0.010004093973987077;https://youtu.be/lnXXfYA91Y8
1360;apple.b;731543.0;14756.0;0.02017106308173272;https://youtu.be/qivFyyllBSE
1366;ftisland;1211463.0;23197.0;0.019147922800778892;https://youtu.be/5L7u1i_iVro
1368;alphabat;174653.0;15290.0;0.08754501783536497;https://youtu.be/P1B40WUjMdo
1369;loona;10737099.0;276534.0;0.025755001420774828;https://youtu.be/VBbeuXW8Nko
1370;dreamcatcher;11516691.0;278106.0;0.024148082118379315;https://youtu.be/39yeTdIuKJU
1371;monsta x;8882251.0;368680.0;0.04150749624166217;https://youtu.be/TFk0M_Jhr_A
1372;myteen;575438.0;39164.0;0.0680594607933435;https://youtu.be/ZI4_7iaJU6M
1373;p.o.p;644134.0;25022.0;0.03884595441321216;https://youtu.be/yDk7NWfD3d8
1374;elris;960304.0;24286.0;0.025289908195738016;https://youtu.be/AwAFTVjXCeU
1377;laboum;2409242.0;30475.0;0.012649206679943318;https://youtu.be/NafyjkXjGfs
1381;knk;1821811.0;88884.0;0.04878881508564829;https://youtu.be/fBhy9cyQC2U
1383;snuper;359975.0;16377.0;0.045494826029585385;https://youtu.be/eifrBiNTU88
1386;exo;360839264.0;5274816.0;0.014618187448691837;https://youtu.be/IdssuxDdqKk
1387;voisper;2749.0;332.0;0.12077118952346308;https://youtu.be/SfZfBH_DUZg
1388;myname;416459.0;11937.0;0.02866308568190386;https://youtu.be/2wsA7uayfbM
1390;hotshot;4309847.0;173045.0;0.04015107728882255;https://youtu.be/aqwJNSi0E84
1391;wjsn;1156696.0;22170.0;0.01916666090312407;https://youtu.be/_E5GRzv-k-k
1394;voisper;1708658.0;8423.0;0.004929599720950594;https://youtu.be/1eWaHS_eJ-I
1397;wable;16008.0;463.0;0.02892303848075962;https://youtu.be/vX679xgnlfo
1398;red velvet;207412024.0;2531502.0;0.012205184401459773;https://youtu.be/WyiIGEHQP8o
1401;apink;2168831.0;38673.0;0.017831264861116428;https://youtu.be/7EFAoH69-5o
1404;day6;9422407.0;323006.0;0.03428062489765089;https://youtu.be/D7c7rBv-FUU
1405;halo;2438588.0;100940.0;0.04139280600084967;https://youtu.be/9G_fQOSvccU
1406;favorite;367339.0;20012.0;0.05447828844745589;https://youtu.be/o8kGYosDhPE
1407;boyfriend;261789.0;12217.0;0.04666735424330281;https://youtu.be/6bq2xNfn8NQ
1408;bts;24495264.0;1238858.0;0.05057540918930288;https://youtu.be/2vJFn10XLQM
1409;vav;1553001.0;61025.0;0.03929488776890678;https://youtu.be/kYQkB07QKEg
1412;up10tion;2006775.0;85275.0;0.04249355308891131;https://youtu.be/kGQSmW8X1H0
1417;apink;28557017.0;259837.0;0.009098884522847748;https://youtu.be/b22Ed7f0D-0
1418;loona;13233424.0;315632.0;0.023851121221537222;https://youtu.be/RWeyOyY_puQ
1421;mamamoo;20351086.0;238864.0;0.011737162331287873;https://youtu.be/4Les0OrRuZ0
1422;blackpink;1419782068.0;13725717.0;0.0096674815870403;https://youtu.be/Amq-qlqbjYA
1426;monsta x;25411457.0;702029.0;0.02762647572707067;https://youtu.be/iewWMqeMpqU
1427;t-ara;8504227.0;175952.0;0.020689946305525477;https://youtu.be/_eQTd-fsKsQ
1430;bolbbalgan4;22594986.0;132585.0;0.005867894762138821;https://youtu.be/Z1pGxkXyDvc
1431;vermuda;88387.0;5954.0;0.06736284747757024;https://youtu.be/7DAs8FRI2yU
1433;pentagon;9498772.0;279174.0;0.029390535955595102;https://youtu.be/LsbWd6sVFeo
1435;day6;18105085.0;436374.0;0.024102289494912617;https://youtu.be/g4V36AfI4Ng
1436;ftisland;3641366.0;105343.0;0.028929528094676558;https://youtu.be/QhPOwcvhGSA
1437;wjsn;1992222.0;44390.0;0.022281653349877674;https://youtu.be/YI1zfiw_rdM
1439;elris;300970.0;11617.0;0.0385985314150912;https://youtu.be/hIvKMsr1yb0
1444;elris;1686512.0;46263.0;0.027431171554071362;https://youtu.be/28naAblMZmA
1446;greyish;228816.0;6146.0;0.02686000978952521;https://youtu.be/bLwGUIn32Ao
1448;sistar;28358735.0;454560.0;0.016028923716096644;https://youtu.be/KbXV2R_Yd1E
1450;astro;30790130.0;826299.0;0.02683648948542926;https://youtu.be/IwqEXtsvaDg
1451;highlight;7130819.0;141336.0;0.019820444187406805;https://youtu.be/b6l0x9xxk4k
1452;april;2078332.0;33995.0;0.01635686694907262;https://youtu.be/iOEjs8qW8n4
1453;april;824559.0;0.0;0.0;https://youtu.be/MWkkcRpLam0
1455;24k;1794230.0;91656.0;0.0510837518043952;https://youtu.be/UPOvNE6y3CE
1456;ftisland;4144888.0;46821.0;0.011296083271731348;https://youtu.be/aSyXgv_v3no
1458;knk;1163498.0;54462.0;0.046808847114477206;https://youtu.be/VtqT-rRQj2A
1459;be.a;190075.0;12880.0;0.06776272524003683;https://youtu.be/1r6t62G-4ww
1461;girls' alert;446442.0;5700.0;0.012767615950112221;https://youtu.be/IXlBFdAUIAE
1463;marmello;298126.0;19561.0;0.06561319710457994;https://youtu.be/cJjIQP56CxU
1464;loona;15124775.0;329922.0;0.021813349289493564;https://youtu.be/_qJEoSa3Ie0
1465;b.i.g;1288529.0;72627.0;0.056364272748226855;https://youtu.be/McqEt2pQEh0
1466;a.c.e;8744998.0;412377.0;0.04715575692527317;https://youtu.be/-VYJKjyRjik
1467;map6;494794.0;28979.0;0.05856780801707377;https://youtu.be/GIEUDwESlQY
1468;seventeen;283884540.0;3846099.0;0.013548110087291123;https://youtu.be/zEkg4GBQumc
1469;ikon;71712374.0;1411742.0;0.01968617019985979;https://youtu.be/GUFw8wTzF_I
1470;ikon;23606045.0;633635.0;0.026842065242186904;https://youtu.be/DvDPinu7pVY
1471;got7;29636178.0;859178.0;0.028990850304651296;https://youtu.be/KMDfR_PJ7ss
1475;honeyst;432212.0;17439.0;0.04034825502299797;https://youtu.be/iBmf4yl9bEU
1477;twice;337118965.0;3189234.0;0.009460262788834797;https://youtu.be/VQtonf1fv_s
1478;vixx;23388553.0;562486.0;0.024049628038126172;https://youtu.be/CYEaI5y7QaM
1482;day6;11182663.0;353777.0;0.03163620329075462;https://youtu.be/NAW0idSQ6Zs
1483;romeo;228081.0;13343.0;0.058501146522507354;https://youtu.be/KvMiFkfhHqA
1484;vav;977212.0;17690.0;0.01810252023102459;https://youtu.be/G-kAKbmB2NY
1486;lovelyz;11891169.0;112078.0;0.009425313861067822;https://youtu.be/wMCoQaE0LvQ
1491;varsity;63575.0;6860.0;0.10790405033425088;https://youtu.be/FM5l94aphE8
1493;momoland;9115805.0;127676.0;0.014006003858134306;https://youtu.be/TkSv0TkvTRs
1494;boys republic;16426.0;834.0;0.05077316449531231;https://youtu.be/v1h9UVY7tTA
1496;snuper;502114.0;21902.0;0.04361957643085036;https://youtu.be/UTRIFs1CodM
1500;bonus baby;210541.0;5726.0;0.027196603036938174;https://youtu.be/FN4Z6HEab0M
1501;hint;220452.0;5020.0;0.02277139694808847;https://youtu.be/In3-Jd6kYEg
1503;cnblue;4629988.0;76266.0;0.016472180921419236;https://youtu.be/Wjc7VQW42pU
1504;dia;7154406.0;98057.0;0.013705819882181693;https://youtu.be/Fn7GFHT7WO4
1505;apink;5288439.0;96793.0;0.0183027543666477;https://youtu.be/b0hz_eJmj7E
1507;myname;185836.0;4613.0;0.024822962181708604;https://youtu.be/v_hop8ctzCg
1508;sf9;11098460.0;298473.0;0.026893190586802132;https://youtu.be/YPl7Boo_1ZY
1509;berry good;1798837.0;32384.0;0.0180027428833185;https://youtu.be/dTdsfJj4YlA
1510;laboum;6394794.0;90034.0;0.014079265102206575;https://youtu.be/aehbDMIEmnM
1512;loona;5427730.0;170770.0;0.03146250826772887;https://youtu.be/ZNcBZM5SvbY
1513;wassup;197600.0;8798.0;0.04452429149797571;https://youtu.be/Dvs-rOu-bq8
1516;exid;15005042.0;276844.0;0.0184500649848231;https://youtu.be/5wEjz3RdnKA
1517;teen top;2754349.0;87846.0;0.03189356178174952;https://youtu.be/qIuv3oyuinU
1521;black6ix;1314922.0;64015.0;0.04868349605527932;https://youtu.be/xSfQ-OjlfXk
1522;day6;14379336.0;379840.0;0.02641568428472636;https://youtu.be/ZmHQbzbM8pI
1524;dreamcatcher;18238726.0;466300.0;0.025566478711287182;https://youtu.be/Lxfl8LRab_I
1525;winner;39169417.0;592745.0;0.015132852245413813;https://youtu.be/GsebMOWQiYM
1526;winner;208769926.0;2391350.0;0.011454475488006832;https://youtu.be/4tBnF46ybZk
1527;inx;78009.0;8367.0;0.10725685497827174;https://youtu.be/R143j-1QAt0
1528;oh my girl;6755512.0;106148.0;0.015712798674623035;https://youtu.be/7cjZFjWBZI0
1529;seventeen;8302315.0;427021.0;0.051433967513880165;https://youtu.be/PFCQiURzLkk
1530;red velvet;14719128.0;370601.0;0.02517818990364103;https://youtu.be/Nu7OmSqHVng
1531;ftisland;2437308.0;58805.0;0.024127028672617495;https://youtu.be/WHcGnzqUzFU
1532;sf9;756155.0;32192.0;0.04257328193293703;https://youtu.be/OhcVOc-T-EQ
1533;girl's day;21293296.0;285327.0;0.013399851295919618;https://youtu.be/7crt2Ip93VI
1536;pristin;39634390.0;501525.0;0.012653783746892534;https://youtu.be/wLfHuClrQdI
1537;monsta x;64068294.0;1129374.0;0.01762765838590926;https://youtu.be/f5Zedh_5DDM
1538;apink;6547700.0;82290.0;0.012567771889365732;https://youtu.be/XTDRCwqqtC0
1541;cnblue;3817655.0;90022.0;0.023580444016025544;https://youtu.be/oHaSMGJRSAQ
1542;highlight;42936237.0;586771.0;0.013666102131865912;https://youtu.be/1kcwvcbO8MI
1544;seven o'clock;1923239.0;101915.0;0.052991333890379716;https://youtu.be/qoKNuxHyXqg
1545;snuper;109147.0;3622.0;0.033184604249315144;https://youtu.be/L3ycysDcWkY
1546;got7;205338411.0;2938621.0;0.014311112011088856;https://youtu.be/IZ1t7CwfvEc
1548;highlight;7702613.0;129845.0;0.01685726648865781;https://youtu.be/HfPyDp9Nv7U
1550;mvp;1406439.0;93225.0;0.06628442470665276;https://youtu.be/hnpBCqeqePw
1551;map6;146717.0;7314.0;0.049851073836024454;https://youtu.be/qFb57J8IIEc
1552;romeo;873518.0;36094.0;0.04132027044663075;https://youtu.be/ynigqeL7oC4
1554;b.a.p;2347578.0;127605.0;0.0543560213973721;https://youtu.be/JizSHp6p3uk
1555;gfriend;29204798.0;421691.0;0.014439100041027506;https://youtu.be/i1n_1jrUEjU
1556;day6;17115446.0;444760.0;0.025985884329277776;https://youtu.be/dwywhL1PenQ
1557;btob;20208805.0;306717.0;0.015177394210098024;https://youtu.be/42A-rFdralM
1559;halo;193671.0;0.0;0.0;https://youtu.be/lrhBGnGiyq8
1560;victon;1953514.0;89218.0;0.04567051989389377;https://youtu.be/nlJp65MCqjo
1562;blanc7;2806439.0;192556.0;0.06861221640662776;https://youtu.be/zUA5z4pLY7w
1564;gugudan;12038442.0;174434.0;0.014489748756525138;https://youtu.be/yQxtwvLUByM
1565;up10tion;738558.0;22620.0;0.030627249315558155;https://youtu.be/c3H-mz3PzkA
1566;high4;629177.0;27746.0;0.044098878376037265;https://youtu.be/czKnXHjYIXM
1569;100%;307979.0;11531.0;0.03744086447452586;https://youtu.be/iPY_CGYDVAs
1570;gavy nj;370935.0;5821.0;0.015692776362435466;https://youtu.be/gDa2gAyh8MM
1571;twice;329979658.0;2726168.0;0.008261624418072462;https://youtu.be/8A2t_tAjMz8
1572;bts;601772926.0;9991321.0;0.016603141431457486;https://youtu.be/9DwzBICPhdM
1574;vav;1936292.0;51574.0;0.026635445480330446;https://youtu.be/bvnN1_-m91I
1579;boyfriend;921479.0;37753.0;0.040970005827588044;https://youtu.be/4lNjIL3G_Lk
1580;bigflo;199089.0;12246.0;0.06151017886472884;https://youtu.be/u-oKQ5lPTdo
1582;bts;543069547.0;10201128.0;0.018784201869452274;https://youtu.be/xEeFrLSkMm8
1583;b.i.g;2559198.0;124496.0;0.048646490033205717;https://youtu.be/5MKp9dtH3eI
1586;sunny hill;416959.0;6060.0;0.014533803083756437;https://youtu.be/ugN3SbKHLuQ
1587;cross gene;1195079.0;66485.0;0.05563230547938672;https://youtu.be/B67kWJWFW2Y
1588;block b;523064.0;30723.0;0.058736598198308426;https://youtu.be/2cFPQjXo4CQ
1590;day6;86498678.0;1173397.0;0.013565490561601416;https://youtu.be/BS7tz2rAOSA
