id_video;nom_du_groupe;vues;likes;ratio_engagement;lien_video
85;bts;537917732,0;13303073,0;0,02473068316699402;https://youtu.be/0lapF4DQPKQ
88;dreamcatcher;3006925,0;110386,0;0,03671059304771486;https://youtu.be/wCALuFy2YVI
90;ftisland;470638,0;15197,0;0,03229021031025969;https://youtu.be/SYMZf2DgRdg
92;bts;337589442,0;12762161,0;0,03780379186147652;https://youtu.be/mPVDGOVjRQ0
94;sf9;1141749,0;32901,0;0,0288163160204213;https://youtu.be/LswOtwkLEAI
96;elris;2278088,0;69552,0;0,030530866235193722;https://youtu.be/iPAIlZM1VUU
101;bts;627340360,0;14653365,0;0,023357918498978766;https://youtu.be/gwMa6gpoE9I
102;elris;876008,0;22261,0;0,02541186838476361;https://youtu.be/9uhUmjANdQA
104;3ye;9591939,0;165861,0;0,017291707130331;https://youtu.be/HWOtN5B8PnU
105;weki meki;6941103,0;251008,0;0,036162552262947255;https://youtu.be/RTeOt6n90vM
106;ab6ix;3250294,0;73564,0;0,02263302950440791;https://youtu.be/VRhO5svfMTI
107;dreamcatcher;51536891,0;1037359,0;0,0201284745717393;https://youtu.be/FKlGHHhTOsQ
108;highschool;47066,0;5085,0;0,10803977393447499;https://youtu.be/fC9LIVFPB6s
109;iz*one;116279543,0;1437811,0;0,01236512427641722;https://youtu.be/eDEFolvLn0A
110;ab6ix;4304278,0;133382,0;0,030988240071854096;https://youtu.be/8guHZbcOe0U
112;black6ix;35413,0;5117,0;0,14449495947815774;https://youtu.be/VJq4UMLtYaU
114;alphabat;43275,0;0,0;0,0;https://youtu.be/Nux-2AI-IK8
115;pentagon;27022486,0;543155,0;0,020100112180648368;https://youtu.be/eMIBLloecRI
116;cherry bullet;15458589,0;229838,0;0,014867980512322309;https://youtu.be/FFSHUWCDK8Q
118;the boyz;16847922,0;0,0;0,0;https://youtu.be/EZntLk9bTUw
120;ikon;41573997,0;1636506,0;0,039363691684492115;https://youtu.be/brP5M0o4hi8
121;bvndit;835962,0;55507,0;0,06639895114849718;https://youtu.be/LWQ5zNi_9r8
122;loona;35113028,0;699877,0;0,019932117503508952;https://youtu.be/GEo5bmUKFvI
124;mamamoo;18776331,0;309323,0;0,016474091770112064;https://youtu.be/yc10BuFih2U
125;cignature;4528742,0;227053,0;0,050135998032124596;https://youtu.be/WM9DCnxXstI
126;dkb;2410304,0;159642,0;0,06623313905631821;https://youtu.be/0VngyLZ0hQI
127;everglow;298685467,0;4298230,0;0,014390489243321638;https://youtu.be/NoYKBAajoyo
128;gfriend;28800146,0;947895,0;0,03291285398344856;https://youtu.be/kx5TWKPE5sU
129;dreamcatcher;10143282,0;303631,0;0,029934196840825288;https://youtu.be/RKBJVdjOHUY
132;ateez;1293011,0;68860,0;0,053255540749459984;https://youtu.be/xU7vogho4R0
133;golden child;11532353,0;173184,0;0,015017230221794286;https://youtu.be/UjkNOC9h3_g
136;super junior;23539047,0;945683,0;0,04017507590685383;https://youtu.be/Uqi34thogl4
137;nature;466120,0;10455,0;0,022429846391487172;https://youtu.be/CBsOb4R1AHw
139;super junior;2531613,0;161632,0;0,06384546137186055;https://youtu.be/yB5kc4VGo5E
140;gavy nj;793184,0;3930,0;0,0049547141646831;https://youtu.be/Kta0alJhOmY
144;bts;44957485,0;3717651,0;0,08269259279072216;https://youtu.be/vGbuUFRdYqU
146;tvxq!;1033228,0;17898,0;0,017322410929630248;https://youtu.be/jVlzyC5WFZ0
148;txt;23689918,0;1105197,0;0,04665263087867168;https://youtu.be/2u8ExBR-RbQ
152;enoi;1164437,0;45568,0;0,03913307461030524;https://youtu.be/IYSlVTlv4bQ
153;ans;5590041,0;172675,0;0,030889755549199014;https://youtu.be/-NGoD8l-fp4
156;dreamnote;1368284,0;62409,0;0,04561114505468163;https://youtu.be/DQ4Ni7KsHoI
157;verivery;16792001,0;245513,0;0,014620830477558928;https://youtu.be/X2RyGcufXKw
158;red velvet;54489,0;5869,0;0,10770981298977775;https://youtu.be/aVMs0cO-dMQ
162;ateez;94311610,0;1490647,0;0,01580555140560107;https://youtu.be/yW7wZX3DUaY
163;sf9;47038637,0;578129,0;0,012290513434732388;https://youtu.be/n8zQysKciao
164;m.o.n.t;536298,0;61618,0;0,11489507699077751;https://youtu.be/qdJwaiZBV5E
166;tst;667488,0;50215,0;0,07522981686562155;https://youtu.be/O9sgPPXoPsI
168;momoland;61157540,0;714719,0;0,011686523035426213;https://youtu.be/TbuP2ypiTRc
170;red velvet;403671540,0;6491107,0;0,016080170031308127;https://youtu.be/uR8Mrt1IpXg
171;oneus;1174661,0;70465,0;0,05998751980358589;https://youtu.be/5N3Wl-07Pws
175;stray kids;50359475,0;1519052,0;0,030164174666237088;https://youtu.be/Fpgd3ac3_nM
176;jbj95;276158,0;19696,0;0,07132148987174008;https://youtu.be/2KkPu680fQc
179;hi cutie;26802,0;972,0;0,03626595030221625;https://youtu.be/Y1ENebCORMk
181;limitless;193638,0;14042,0;0,0725167580743449;https://youtu.be/-KBg_KnB7SU
182;newkidd;1184423,0;129689,0;0,10949550962789477;https://youtu.be/XIfhwwAG1Oo
183;exo;172038936,0;4778033,0;0,02777297460151695;https://youtu.be/uxmP4b2a0uY
184;aoa;14189510,0;297985,0;0,021000372810618548;https://youtu.be/ixxWWKX4S_8
186;astro;35613732,0;1171321,0;0,03288958876873673;https://youtu.be/wS7anrSXKrY
187;cix;8611941,0;289553,0;0,03362226935832468;https://youtu.be/xHx-kNjEYZM
188;wjsn;15306730,0;276044,0;0,01803415883078881;https://youtu.be/2Q9G6R2hKIQ
189;golden child;9988287,0;313075,0;0,0313442134772459;https://youtu.be/AnSAGpoqLPg
191;mamamoo;429627964,0;5350841,0;0,012454591992061299;https://youtu.be/KhTeiaCezwM
192;in2it;883342,0;63066,0;0,07139477122111254;https://youtu.be/5UEASmBf89o
193;stray kids;24774623,0;1211197,0;0,048888614773270216;https://youtu.be/ZnpEBYvgiAU
194;nature;9440365,0;21243,0;0,002250230790864548;https://youtu.be/F95zh5JMi_Q
195;seven o'clock;280315,0;22752,0;0,0811658312969338;https://youtu.be/lKmUjW0xAlY
196;ateez;6822572,0;251173,0;0,03681500173248446;https://youtu.be/ZLQm-8Z6C8M
197;the boyz;2837646,0;96417,0;0,03397781118575044;https://youtu.be/gHp42n13nPs
199;bvndit;6666337,0;102016,0;0,015303156741100847;https://youtu.be/n5bqzXD4WTc
203;b.i.g;930512,0;87626,0;0,09416966143370531;https://youtu.be/6HFkXcSaeDM
204;got7;137749902,0;2490267,0;0,01807817620080775;https://youtu.be/xQI9oZEY-B0
205;victon;756601,0;54574,0;0,07213048885740304;https://youtu.be/xkMV1CUdJWk
206;hinapia;3869125,0;156701,0;0,04050037153103092;https://youtu.be/K_qrsewuTwo
211;n.flying;449437,0;18088,0;0,04024590765780298;https://youtu.be/aVvSVMuR7KE
213;we in the zone;49291,0;4054,0;0,08224625185125073;https://youtu.be/T0-CgxpP2v8
214;gfriend;14705994,0;402309,0;0,0273568043071417;https://youtu.be/mc274HUFhQQ
217;a.c.e;20877546,0;602882,0;0,02887705288734605;https://youtu.be/j2MyB1MjumM
219;monsta x;49328166,0;1009123,0;0,02045733871395097;https://youtu.be/aa7hl8A0tAY
220;brown eyed girls;433137,0;15847,0;0,03658657653352173;https://youtu.be/u-M3mTEVyxU
221;brown eyed girls;1644231,0;55760,0;0,03391250986023253;https://youtu.be/-ZvOzBOv1nc
224;sunny hill;428669,0;11908,0;0,027779008978955792;https://youtu.be/U4DaypnKWDg
225;m.o.n.t;161488,0;14279,0;0,08842143069454077;https://youtu.be/Z285W7-ciis
228;ariaz;632944,0;30244,0;0,04778305821684067;https://youtu.be/QISipqxMXxU
229;tvxq!;1561804,0;25742,0;0,01648222184089681;https://youtu.be/v0hq5rJJqJI
230;winner;13733442,0;591184,0;0,04304703802586417;https://youtu.be/oDKMLDH8kqc
231;day6;18442761,0;729054,0;0,03953063210004185;https://youtu.be/CWUGikRxGQs
232;monsta x;6641211,0;454393,0;0,06842020227937344;https://youtu.be/SRSBHbmV7hM
235;cix;8020980,0;230207,0;0,028700607656421035;https://youtu.be/rlYAk9M8q7I
236;nu'est;13628814,0;299576,0;0,02198107626973264;https://youtu.be/m5kOBOfoySA
237;vav;17392861,0;285844,0;0,016434558983711767;https://youtu.be/jG5IyiVgaxA
238;txt;127768713,0;3939505,0;0,030833096049108673;https://youtu.be/6yWPfUz0z94
241;bts;241147428,0;7314494,0;0,03033204235543412;https://youtu.be/eXBu09fwe3I
242;super junior;39716485,0;771715,0;0,01943059664016088;https://youtu.be/9yimV9i-dY0
243;1the9;1415807,0;100738,0;0,0711523533928;https://youtu.be/6n5HB7ec_CE
244;twice;75666741,0;1334492,0;0,017636440824113198;https://youtu.be/zQELp93xxfo
245;monsta x;27164244,0;729414,0;0,026851989696455386;https://youtu.be/foHejoV20bc
247;n.flying;2423311,0;84509,0;0,0348733612813213;https://youtu.be/_2XBCywb8ng
251;ladies' code;17927,0;1420,0;0,07921012997155129;https://youtu.be/RIsSCnDBDbY
252;stray kids;80513621,0;2220234,0;0,02757588060782908;https://youtu.be/UWoyeuwj9c0
253;ateez;136369517,0;2218154,0;0,01626576121113636;https://youtu.be/Z_BhMhZpAug
254;greatguys;917361,0;96923,0;0,10565415359929188;https://youtu.be/1ZlLwThQZ8I
255;onf;6866614,0;0,0;0,0;https://youtu.be/gH14nS5NC0g
256;ab6ix;14769955,0;378138,0;0,025601838326521645;https://youtu.be/gKxTS22TdsQ
257;super junior;17812070,0;703827,0;0,03951404861984037;https://youtu.be/CbFh06IpSwA
266;oneus;99332,0;14129,0;0,14224016429750735;https://youtu.be/yHJ6JQeP8LI
270;sonamoo;1477165,0;4576,0;0,0030978259029966187;https://youtu.be/5PyOY1HRuIE
273;tvxq!;2576622,0;30750,0;0,011934230166473778;https://youtu.be/1XLxZ5rJzQs
275;twice;520196756,0;5311763,0;0,010211065214716564;https://youtu.be/3ymwOvzhwHs
278;saturday;2475815,0;155592,0;0,06284476021027419;https://youtu.be/uamioRNrvQ4
282;dreamcatcher;36203774,0;882570,0;0,02437784524895112;https://youtu.be/W761DtH1oRg
283;3ye;6189727,0;309850,0;0,05005875057171342;https://youtu.be/spYi8qkYDCg
284;super junior;5871568,0;205892,0;0,03506593128104792;https://youtu.be/eM5XiXrBu74
285;gwsn;47919,0;2482,0;0,0517957386422922;https://youtu.be/clmMaToHSns
286;seventeen;61208252,0;1380996,0;0,02256225190028299;https://youtu.be/ap14O5-G7UA
287;ans;1859543,0;81933,0;0,04406082569749664;https://youtu.be/3B_ObT15YHI
288;iz*one;19763355,0;492607,0;0,02492527205021617;https://youtu.be/nRYCLOTRAK4
289;bolbbalgan4;605975,0;33867,0;0,05588844424274929;https://youtu.be/Wy0UvN_PUcw
292;bolbbalgan4;17597231,0;292074,0;0,016597724948885423;https://youtu.be/mrAIqeULUL0
294;super junior;2597506,0;106405,0;0,04096429421144744;https://youtu.be/VRuLUt-Pz88
295;monsta x;10020674,0;69017,0;0,006887460863410984;https://youtu.be/IPxSQTRLss0
296;dreamcatcher;4108614,0;125075,0;0,030442139368653275;https://youtu.be/SHmOpFbFgrM
298;ftisland;811237,0;31623,0;0,03898121017655753;https://youtu.be/DZ0w6iP4I8I
299;clc;23950057,0;738629,0;0,03084038589135717;https://youtu.be/MY4qnUGwWIU
303;alphabat;24685,0;0,0;0,0;https://youtu.be/70iFNFuoiYc
304;momoland;5877006,0;117580,0;0,020006785768127512;https://youtu.be/gZh7Y52Os_k
305;m.o.n.t;161377,0;20506,0;0,12706891316606456;https://youtu.be/MBbeoPAGWsA
312;signal;22558,0;2024,0;0,08972426633566806;https://youtu.be/Dm4jbukLaC0
320;m.o.n.t;58641,0;10264,0;0,17503112157023243;https://youtu.be/C6iWAYEcAWw
321;vav;10549873,0;276790,0;0,02623633478810598;https://youtu.be/EUwbY84YKs0
323;up10tion;1750832,0;121300,0;0,06928134738227311;https://youtu.be/BOo3fJ8lqbA
326;iz;96984,0;19579,0;0,20187866039759136;https://youtu.be/vkzDPFV7oEw
329;everglow;177241301,0;2689334,0;0,015173291918005047;https://youtu.be/4gX_p1VkgA4
330;the boyz;15240012,0;252039,0;0,01653797910395346;https://youtu.be/bTTczRe-Pj0
332;target;716131,0;66202,0;0,09244398022149579;https://youtu.be/S9um1lm9NsQ
334;red velvet;51491306,0;1688646,0;0,032794778986572994;https://youtu.be/vHS9E6JFja8
335;ans;43339,0;3467,0;0,0799972311313136;https://youtu.be/mtF1PlZ5yw0
336;weki meki;6592129,0;220347,0;0,03342577185610294;https://youtu.be/bgrOljOXdCQ
338;m.o.n.t;451586,0;38750,0;0,08580868317441197;https://youtu.be/7HEUJISrsxo
340;jbj95;1419724,0;59199,0;0,041697541212235616;https://youtu.be/1FW0OKdDcd4
343;in2it;525703,0;48308,0;0,09189219007690655;https://youtu.be/OwCFaFSGQ4o
344;pink fantasy;2043858,0;128920,0;0,0630767890920015;https://youtu.be/kfjpUTt9PJQ
346;seventeen;91511074,0;1702836,0;0,018607977434512462;https://youtu.be/F9CrRG6j2SM
347;oh my girl;26664393,0;171438,0;0,0064294731929581145;https://youtu.be/QTD_yleCK9Y
348;trcng;730809,0;66037,0;0,09036150348449458;https://youtu.be/gXtHSkW6gpw
352;red velvet;5197801,0;366134,0;0,07044017268071633;https://youtu.be/PDy_i0UvAOI
355;verivery;3932524,0;102888,0;0,02616334954344843;https://youtu.be/mmoAEvF_YAc
360;busters;844246,0;47303,0;0,056029877547539464;https://youtu.be/XXOS0lWMEGw
364;itzy;268579746,0;3766682,0;0,01402444546209378;https://youtu.be/zndvqTc4P9I
366;pentagon;2162385,0;85615,0;0,03959285696117944;https://youtu.be/t21gkWyKFUM
373;gwsn;627365,0;30693,0;0,048923672822041395;https://youtu.be/91fL1yk_WC0
374;cix;23906094,0;710959,0;0,029739655503738922;https://youtu.be/5FV74Nbu0i0
381;n.flying;280170,0;15265,0;0,05448477709961809;https://youtu.be/j1WsSJ9SFls
383;tvxq!;2867530,0;35881,0;0,01251285949929033;https://youtu.be/4Bq2pJnJ8kg
385;pentagon;27117418,0;828614,0;0,030556522748589117;https://youtu.be/oDyFLIep_SA
388;knk;2119621,0;128402,0;0,06057781084448588;https://youtu.be/jvimpjCbR-w
389;monsta x;7687004,0;387216,0;0,05037281104575983;https://youtu.be/mz30uystwTY
393;(g)i-dle;9131270,0;407113,0;0,044584488247527455;https://youtu.be/ypNJMDlJvY4
396;nature;3609057,0;99821,0;0,027658471451129756;https://youtu.be/DcLfutPGouk
397;limitless;444161,0;39344,0;0,08858049220890624;https://youtu.be/5AcFY3llCHU
398;ateez;2084587,0;149063,0;0,07150720982141787;https://youtu.be/rxDk1NuUccQ
401;honey popcorn;1225710,0;44788,0;0,03654045410415188;https://youtu.be/JJHflZyMhtE
402;bts;167991055,0;5278568,0;0,031421720638637574;https://youtu.be/eaUpme4jalE
403;winner;578499,0;46546,0;0,08045994893681752;https://youtu.be/E0kYikW0z7M
405;stray kids;13780644,0;672723,0;0,04881651394521185;https://youtu.be/4Xv5HJo5AFw
406;winner;490767,0;45925,0;0,09357801156149456;https://youtu.be/53GAn7Lqaac
407;gfriend;33959795,0;775645,0;0,02284009664958225;https://youtu.be/Zll7O1v63aY
414;map6;35839,0;1324,0;0,036942995061246126;https://youtu.be/01lLgJ-kpW0
415;(g)i-dle;26782202,0;691665,0;0,025825546383378035;https://youtu.be/ycYLPbtxU1Q
416;lusty;109990,0;7269,0;0,06608782616601509;https://youtu.be/LhHtJFssiaw
417;got7;716955,0;53483,0;0,07459742940630862;https://youtu.be/e9HhcwKH2L0
420;n.flying;323753,0;12883,0;0,039792681457778;https://youtu.be/eJiaMk9rgqk
421;monsta x;58003849,0;1533458,0;0,026437176608745394;https://youtu.be/PGCFaZIeB3k
424;stray kids;74096047,0;2158498,0;0,029131081716140674;https://youtu.be/5rPluw_-Eb4
425;red velvet;106190542,0;2854098,0;0,02687713939721675;https://youtu.be/YBnGBb1wg98
429;sf9;1919778,0;101507,0;0,052874342762548585;https://youtu.be/sXgWWIalwrs
431;iz*one;16742760,0;380660,0;0,022735797443193356;https://youtu.be/M46FRJsB0Qw
433;oh my girl;3056165,0;49453,0;0,01618139072988533;https://youtu.be/-qLltTZ6ML4
434;noir;1206247,0;93601,0;0,07759687692487525;https://youtu.be/286OtOvdM7I
435;monsta x;1448907,0;96150,0;0,06636036681443322;https://youtu.be/T9AJ2mgW0k8
436;twice;140276658,0;2014800,0;0,014363045347145354;https://youtu.be/ZdKYi5ekshM
437;twice;61272269,0;1049742,0;0,01713241597108147;https://youtu.be/3n9rDwpa6QA
439;ateez;27604517,0;670488,0;0,024289068343416407;https://youtu.be/i_HzsHss94E
440;ateez;82540388,0;1572839,0;0,01905538655815381;https://youtu.be/FIInyEWWW-s
443;txt;10728743,0;1320011,0;0,12303500978632818;https://youtu.be/XkDA02FHHik
445;fromis_9;22867954,0;531688,0;0,02325035287372014;https://youtu.be/zsRyyLtcXho
446;teen top;1185504,0;75968,0;0,06408076227494804;https://youtu.be/UHQtUB8qrT0
447;wjsn;7619253,0;125650,0;0,016491117961301455;https://youtu.be/rVeMvBTd8vQ
449;clc;24040213,0;686981,0;0,028576327505916856;https://youtu.be/QOdbtSqv12g
450;exid;794024,0;60449,0;0,07612994065670559;https://youtu.be/q94wGv41JwI
453;masc;223610,0;21091,0;0,09432046867313626;https://youtu.be/M4Zfs3SWB-o
454;masc;223610,0;21091,0;0,09432046867313626;https://youtu.be/M4Zfs3SWB-o
455;berry good;999540,0;31323,0;0,03133741521099706;https://youtu.be/bvwL1ySZ9Vg
457;iz;70991,0;14679,0;0,2067726894958516;https://youtu.be/mk2xLcfz1Yk
458;ab6ix;14132462,0;638478,0;0,04517811546211835;https://youtu.be/RMJFEvHvmD0
459;cherry bullet;541324,0;25573,0;0,04724157805676452;https://youtu.be/uARhhn2uOu0
460;3ye;2512681,0;121322,0;0,04828388482262572;https://youtu.be/vrxCrLV77uw
461;ateez;11886154,0;425504,0;0,03579829101995481;https://youtu.be/ukbr7xyPoRQ
462;got7;60441212,0;1621842,0;0,02683337984685019;https://youtu.be/6tl-MG38-0E
463;lovelyz;4015557,0;57459,0;0,01430909833928394;https://youtu.be/isls26FGUaA
465;a.c.e;18956946,0;572846,0;0,03021826406004427;https://youtu.be/qODWFe6v3zA
466;ladies' code;814542,0;61065,0;0,07496850991109114;https://youtu.be/g-uHc22iIvo
467;bvndit;939171,0;36841,0;0,03922714819771905;https://youtu.be/hhVtkFJl_K8
468;exid;32638924,0;957283,0;0,029329490151084638;https://youtu.be/g9wfhJRyur8
470;winner;28036445,0;887908,0;0,03166977839023457;https://youtu.be/Pm0_G8Zl0ek
471;weki meki;13525636,0;428585,0;0,031686864854266375;https://youtu.be/1taLXjVxB4U
473;cherry bullet;13797,0;533,0;0,038631586576792054;https://youtu.be/XJ2XokJYOo4
474;n.flying;287286,0;25671,0;0,0893569474321756;https://youtu.be/dvSKNKQQvS8
475;oh my girl;4836216,0;0,0;0,0;https://youtu.be/phXzu7GQAPc
476;momoland;3184159,0;122395,0;0,038438721181951026;https://youtu.be/CUcSWac-5zM
479;golden child;1161077,0;55570,0;0,047860736195790635;https://youtu.be/q7VX_rToJfI
481;a.c.e;650303,0;63993,0;0,09840489740936148;https://youtu.be/0VvR6IGiBBQ
487;spectrum;406240,0;43469,0;0,10700324931075227;https://youtu.be/taXjvOIakqo
488;nu'est;24765917,0;693545,0;0,028004010511704452;https://youtu.be/S4zXetyhuxc
490;geegu;699195,0;46879,0;0,06704710416979527;https://youtu.be/jG5ZJ0_lhtM
492;the boyz;14533538,0;295282,0;0,02031728268780802;https://youtu.be/Ty_3Vyqrlr4
494;destiny;30934,0;1509,0;0,04878127626559772;https://youtu.be/qgmax3rF6H0
495;ab6ix;10190495,0;596495,0;0,05853444803221041;https://youtu.be/a8t-GsnUHAk
496;newkidd;148321,0;25044,0;0,16884999426918643;https://youtu.be/nVdQ7HbZ_zg
497;txt;111801935,0;4336082,0;0,03878360423726119;https://youtu.be/NaKrke1EL1A
498;verivery;879899,0;30888,0;0,035104028985144885;https://youtu.be/y4mhiwdBMI4
499;n.flying;245080,0;17765,0;0,07248653500897666;https://youtu.be/IfEZLrQRgrM
502;twice;648352781,0;6446358,0;0,009942670393203727;https://youtu.be/kOHB85vDuow
503;pentagon;1032903,0;51841,0;0,05018961122196373;https://youtu.be/BCeeJAxUoos
504;target;390751,0;37614,0;0,09626079011953904;https://youtu.be/CdlqPQY7LIM
505;enoi;1275561,0;28108,0;0,022035794446521963;https://youtu.be/OyAIt76cx1o
506;apink;1669627,0;75214,0;0,045048385058459164;https://youtu.be/CRJPWph0xhM
508;n.flying;225812,0;9901,0;0,043846208350309106;https://youtu.be/srMiin03Y3M
513;stray kids;20060184,0;702552,0;0,035022211162170795;https://youtu.be/12N0qEr_RGk
517;1the9;1564323,0;123318,0;0,07883154565904868;https://youtu.be/95UaYna70Ck
518;bts;1818449435,0;28846520,0;0,015863251099968036;https://youtu.be/XsX3ATc3FbA
519;greatguys;211041,0;16914,0;0,08014556413208808;https://youtu.be/01xkt42mvgE
520;n.flying;535006,0;20876,0;0,03902012313880592;https://youtu.be/L9knGNACP-E
521;bvndit;2582960,0;143031,0;0,05537484126738316;https://youtu.be/TnJqGMW4yts
522;(g)i-dle;30510472,0;361875,0;0,011860681801317266;https://youtu.be/AkcCCaDUyaU
523;1the9;327856,0;31675,0;0,0966125372114587;https://youtu.be/IXXmGaJ0qKQ
524;gavy nj;279604,0;2760,0;0,009871103417690734;https://youtu.be/EujQAkjDefQ
525;stray kids;45671287,0;1320343,0;0,028909695494239083;https://youtu.be/Fy3zu0WsTLM
526;camila;174742,0;6820,0;0,03902896842201646;https://youtu.be/SM0S9XyaW4o
528;vav;3994193,0;112187,0;0,028087526065966265;https://youtu.be/RYHj4KqU3Ak
529;1the9;185476,0;27862,0;0,15021889624533633;https://youtu.be/8Sr428Ah7Mw
530;txt;9984781,0;955209,0;0,09566649483849471;https://youtu.be/LTz8NjNQp-s
531;blackpink;2036078763,0;25835056,0;0,012688632910219102;https://youtu.be/2S24-y0Ij3Y
532;momoland;4813342,0;41359,0;0,008592574556306201;https://youtu.be/kxdEoCDzm-k
533;bolbbalgan4;39656147,0;442671,0;0,011162733484924796;https://youtu.be/AsXxuIdpkWM
534;iz*one;99341234,0;1335245,0;0,01344099470316626;https://youtu.be/6eEZ7DJMzuk
537;badkiz;228597,0;2949,0;0,01290043176419638;https://youtu.be/nf8iPtdNwN0
539;gfriend;215368,0;11257,0;0,05226867501207236;https://youtu.be/KMRLR0wwm0Y
542;pentagon;5983947,0;342681,0;0,057266717101605344;https://youtu.be/ALz4b6x0A70
543;jbj95;1640921,0;103705,0;0,06319926431558863;https://youtu.be/GrBu7a4gfX8
547;stray kids;189123499,0;4315606,0;0,02281898348337982;https://youtu.be/Dab4EENTW5I
549;gwsn;57054,0;5158,0;0,09040558067795422;https://youtu.be/KLHtYt0yXD0
550;momoland;71765980,0;1159043,0;0,016150312446092146;https://youtu.be/tsN-MkpiZB0
552;dia;1153461,0;48194,0;0,04178208019170132;https://youtu.be/Wy6gIJ6cLig
555;everglow;128967402,0;2379858,0;0,018453174702239873;https://youtu.be/HvGql8HwOIM
556;vav;26268245,0;231686,0;0,008820003011240378;https://youtu.be/waN7F0nSLk8
558;mamamoo;68264524,0;1270969,0;0,018618294328105182;https://youtu.be/Cp56JdkmE9s
559;100%;164677,0;17670,0;0,10730095884671205;https://youtu.be/IjbVQvs1TvE
560;gwsn;21087855,0;52720,0;0,0025000171899892142;https://youtu.be/VZ8kYn_o5RY
563;dreamnote;1961047,0;60893,0;0,031051270061349882;https://youtu.be/iHSKWuVckkw
564;dreamcatcher;374931,0;20152,0;0,05374855640104446;https://youtu.be/ZOsu__wtD30
568;hi cutie;49915,0;2339,0;0,046859661424421516;https://youtu.be/VlwR2KZkJyY
569;sf9;686058,0;26987,0;0,0393363243340942;https://youtu.be/_Q9aC2OmMXQ
576;dreamcatcher;2432601,0;90927,0;0,03737850966927992;https://youtu.be/Nj5RiXNaqzc
580;monsta x;3121061,0;156748,0;0,050222664664356126;https://youtu.be/pRr1FB4unUc
583;txt;168239533,0;5759043,0;0,03423121128135799;https://youtu.be/W3iSnJ663II
587;gfriend;10893823,0;290461,0;0,02666290796169536;https://youtu.be/gMHP8ZXvuMM
588;super junior;27072130,0;1006017,0;0,03716061499409171;https://youtu.be/aNcgx832uMM
592;(g)i-dle;82720273,0;1382564,0;0,016713726271188684;https://youtu.be/2cevbhEqQF4
595;boyfriend;430460,0;30379,0;0,07057334014774892;https://youtu.be/OaP4YXDjU44
597;seven o'clock;309054,0;23893,0;0,07731011409009429;https://youtu.be/HvHzWIPjtuM
